"","price","building_number","street_number","street_name","city","province","squares","type","year","age","bed","bath","tax","longitude","latitude"
"1561","$629,000","Ph5","2028","E 37th Avenue","Vancouver East","BC","717 sq.ft.","Residential, Condo",2007,11,2,"1","$997",-123.065237,49.236817
"1562","$629,000","617","3588","Vanness Avenue","Vancouver East","BC","826 sq.ft.","Residential, Condo",1998,20,2,"2","$950",-123.027774,49.2361132
"1563","$629,000","206","855","W 16th Street","North Vancouver","BC","1,008 sq.ft.","Residential, Condo",1994,24,2,"2","$1,730",-123.0966051,49.3230368
"1564","$628,900","304","8160","Lansdowne Road","Richmond","BC","788 sq.ft.","Residential, Condo",2010,8,1,"1","$1,392",-123.134049,49.17351
"1565","$628,888","427","9399","Odlin Road","Richmond","BC","774 sq.ft.","Residential, Condo",2012,6,2,"1","$1,274",-123.1201737,49.1820179
"1566","$628,800","302","4338","Commercial Street","Vancouver East","BC","758 sq.ft.","Residential, Condo",2012,6,1,"1","$1,187",-123.067723,49.2459918
"1567","$628,800","117","9399","Tomicki Avenue","Richmond","BC","864 sq.ft.","Residential, Condo",2011,7,2,"2","$1,570",-123.1191026,49.1805492
"1568","$628,000","808","6833","Station Hill Drive","Burnaby","BC","751 sq.ft.","Residential, Condo",2004,14,2,"2","$1,951",-122.961045,49.2109804
"1569","$628,000","507","610","Victoria Street","New Westminster","BC","970 sq.ft.","Residential, Condo",2007,11,2,"2","$1,877",-122.909482,49.204084
"1570","$628,000","1101","7077","Beresford Street","Burnaby","BC","922 sq.ft.","Residential, Condo",1995,23,2,"2","$1,770",-122.958691,49.2173935
"1571","$628,000","207","22577","Royal Crescent","Maple Ridge","BC","1,416 sq.ft.","Residential, Condo",2019,NA,2,"3+1",NA,-122.596772,49.216341
"1572","$628,000","114","8180","Jones Road","Richmond","BC","929 sq.ft.","Residential, Condo",1994,24,2,"2","$1,495",-123.1340415,49.1568183
"1573","$628,000","327","9288","Odlin Road","Richmond","BC","898 sq.ft.","Residential, Condo",2009,9,2,"2","$1,587",-123.1221156,49.1815021
"1574","$628,000","302","1777","Kingsway","Vancouver East","BC","856 sq.ft.","Residential, Condo",2009,9,2,"2","$578",-123.068126,49.2467259
"1575","$628,000","1105","9188","University Crescent","Burnaby","BC","870 sq.ft.","Residential, Condo",2008,10,2,"2","$2,178",-122.9066017,49.280094
"1576","$628,000","Ph11","6283","Kingsway","Burnaby","BC","758 sq.ft.","Residential, Condo",2018,NA,2,"2","$887",-122.9725126,49.2202229
"1577","$628,000","Ph19","5248","Grimmer Street","Burnaby","BC","819 sq.ft.","Residential, Condo",2013,5,2,"2","$2,191",-122.9879242,49.2234039
"1578","$628,000","1002","7373","Westminster Highway","Richmond","BC","732 sq.ft.","Residential, Condo",2008,10,2,"2","$1,538",-123.143466,49.170532
"1579","$628,000","710","7288","Acorn Avenue","Burnaby","BC","1,060 sq.ft.","Residential, Condo",1990,28,2,"2","$2,218",-122.9552581,49.2172218
"1580","$628,000","301","7388","Sandborne Avenue","Burnaby","BC","851 sq.ft.","Residential, Condo",2002,16,2,"2","$2,175",-122.9610011,49.20986
"1581","$625,900","309","4477","Hastings Street","Burnaby","BC","722 sq.ft.","Residential, Condo",2021,NA,1,"1",NA,-123.0034467,49.28121
"1582","$625,000","1609","7488","Lansdowne Road","Richmond","BC","602 sq.ft.","Residential, Condo",2017,1,1,"1","$1,610",-123.1463133,49.1736197
"1583","$625,000","301","6455","Willingdon Avenue","Burnaby","BC","967 sq.ft.","Residential, Condo",1983,35,2,"1","$1,997",-123.01067,49.2255074
"1584","$625,000","308","10033","River Drive","Richmond","BC","761 sq.ft.","Residential, Condo",2014,4,2,"2","$1,174",-123.1128206,49.199154
"1585","$625,000","Ph16","6283","Kingsway","Burnaby","BC","761 sq.ft.","Residential, Condo",2018,NA,2,"2",NA,-122.9722471,49.2202641
"1586","$625,000","506","251","E 7th Avenue","Vancouver East","BC","566 sq.ft.","Residential, Condo",2012,6,1,"1","$1,313",-123.0996932,49.2647397
"1587","$625,000","324","8988","Hudson Street","Vancouver West","BC","786 sq.ft.","Residential, Condo",2004,14,2,"2","$1,125",-123.1344039,49.2035771
"1588","$625,000","206","2528","Collingwood Street","Vancouver West","BC","515 sq.ft.","Residential, Condo",2014,4,1,"1","$1,237",-123.1816682,49.2640821
"1589","$625,000","1101","811","Helmcken Street","Vancouver West","BC","598 sq.ft.","Residential, Condo",1994,24,1,"1","$1,269",-123.1255773,49.2791928
"1590","$625,000","Ph5","1516","E 1st Avenue","Vancouver East","BC","743 sq.ft.","Residential, Condo",1989,29,2,"1","$1,053",-123.072913,49.2693543
"1591","$625,000","302","5288","Beresford Street","Burnaby","BC","766 sq.ft.","Residential, Condo",2014,4,2,"2","$1,408",-122.9869976,49.21937
"1592","$625,000","102","2130","W 12th Avenue","Vancouver West","BC","818 sq.ft.","Residential, Condo",1995,23,1,"1","$1,201",-123.1538177,49.2608923
"1593","$624,900","Ph07","2150","E Hastings Street","Vancouver East","BC","639 sq.ft.","Residential, Condo",2009,9,1,"1","$1,323",-123.0606373,49.281021
"1594","$623,000","310","8120","Bennett Road","Richmond","BC","1,088 sq.ft.","Residential, Condo",1988,30,2,"2","$1,323",-123.1345189,49.160466
"1595","$622,000","509","928","Beatty Street","Vancouver West","BC","515 sq.ft.","Residential, Condo",2005,13,1,"1","$1,244",-123.1157455,49.2761941
"1596","$620,000","309","8495","Jellicoe Street","Vancouver East","BC","890 sq.ft.","Residential, Condo",1997,21,2,"2","$1,160",-123.0480844,49.2067354
"1597","$620,000","313","4951","Sanders Street","Burnaby","BC","1,045 sq.ft.","Residential, Condo",1991,27,2,"2","$1,980",-122.993093,49.2281959
"1598","$620,000","807","7333","Murdoch Avenue","Richmond","BC","586 sq.ft.","Residential, Condo",2016,2,1,"1","$1,420",-123.1410284,49.1671715
"1599","$619,900","512","168","Powell Street","Vancouver East","BC","738 sq.ft.","Residential, Condo",2009,9,1,"1","$1,299",-123.1007357,49.2829941
"1600","$619,900","1407","155","W 1st Street","North Vancouver","BC","597 sq.ft.","Residential, Condo",2004,14,1,"1","$1,800",-123.0809004,49.3124663
"1601","$619,900","414","7488","Byrnepark Walk","Burnaby","BC","788 sq.ft.","Residential, Condo",2009,9,2,"2","$2,020",-122.9634194,49.2076475
"1602","$619,888","2210","501","Pacific Street","Vancouver West","BC","514 sq.ft.","Residential, Condo",2000,18,NA,"1","$1,283",-123.1273946,49.2740806
"1603","$619,800","1501","2789","Shaughnessy Street","Port Coquitlam","BC","888 sq.ft.","Residential, Condo",2012,6,2,"2","$1,793",-122.7781646,49.2661409
"1604","$619,800","705","5790","Patterson Avenue","Burnaby","BC","1,031 sq.ft.","Residential, Condo",1986,32,2,"2","$2,170",-123.0120029,49.2319985
"1605","$619,000","2402","2232","Douglas Road","Burnaby","BC","621 sq.ft.","Residential, Condo",2012,6,1,"1","$2,085",-122.9895714,49.2640418
"1606","$619,000","1225","235","Keith Road","West Vancouver","BC","710 sq.ft.","Residential, Condo",1980,38,1,"1","$916",-123.1210027,49.33215
"1607","$619,000","612","10177","River Drive","Richmond","BC","837 sq.ft.","Residential, Condo",2019,NA,2,"2",NA,-123.1109837,49.1985347
"1608","$619,000","319","9366","Tomicki Avenue","Richmond","BC","758 sq.ft.","Residential, Condo",2016,2,2,"1","$1,247",-123.12056,49.1800772
"1609","$619,000","201","756","Great Northern Way","Vancouver East","BC","880 sq.ft.","Residential, Condo",1973,45,2,"1","$998",-123.0882593,49.2660934
"1610","$619,000","407","989","Richards Street","Vancouver West","BC","620 sq.ft.","Residential, Condo",2002,16,1,"1","$1,501",-123.1209497,49.2782434
"1611","$619,000","316","135","E 17th Street","North Vancouver","BC","600 sq.ft.","Residential, Condo",2013,5,1,"1","$1,626",-123.1026753,49.2558297
"1612","$619,000","606","1012","Auckland Street","New Westminster","BC","710 sq.ft.","Residential, Condo",2020,NA,1,"1",NA,-122.9187076,49.2024556
"1613","$619,000","305","11771","Daniels Road","Richmond","BC","1,497 sq.ft.","Residential, Condo",1992,26,2,"2","$1,530",-123.09246,49.1886285
"1614","$619,000","2403","3663","Crowley Drive","Vancouver East","BC","717 sq.ft.","Residential, Condo",2005,13,2,"1","$1,316",-123.0271051,49.2353958
"1615","$619,000","401","2268","Shaughnessy Street","Port Coquitlam","BC","1,075 sq.ft.","Residential, Condo",2016,2,2,"2","$1,747",-122.7823549,49.2566975
"1616","$619,000","704","8189","Cambie Street","Vancouver West","BC","560 sq.ft.","Residential, Condo",2018,NA,1,"1",NA,-123.1175953,49.2103982
"1617","$619,000","1103","1708","Columbia Street","Vancouver West","BC","452 sq.ft.","Residential, Condo",2013,5,1,"1","$1,195",-123.109249,49.270042
"1618","$619,000","202","2458","York Avenue","Vancouver West","BC","552 sq.ft.","Residential, Condo",1979,39,1,"1","$1,255",-123.1610577,49.2715928
"1619","$619,000","505","53","W Hastings Street","Vancouver West","BC","583 sq.ft.","Residential, Condo",2008,10,NA,"1","$1,107",-123.1063624,49.2821355
"1620","$619,000","53","7540","Abercrombie Drive","Richmond","BC","1,412 sq.ft.","Residential, Condo",1986,32,2,"2","$1,876",-123.136976,49.157666
"1621","$619,000","1904","888","Homer Street","Vancouver West","BC","441 sq.ft.","Residential, Condo",2011,7,NA,"1","$1,193",-123.1179095,49.2785678
"1622","$619,000","101","688","E 16th Avenue","Vancouver East","BC","772 sq.ft.","Residential, Condo",1999,19,2,"1","$1,023",-123.0909479,49.2563768
"1623","$619,000","403","2201","Pine Street","Vancouver West","BC","660 sq.ft.","Residential, Condo",1991,27,1,"1","$1,167",-123.1435347,49.2657938
"1624","$619,000","506","1235","Quayside Drive","New Westminster","BC","1,438 sq.ft.","Residential, Condo",1992,26,2,"2","$2,309",-122.9200825,49.1994236
"1625","$619,000","910","1325","Rolston Street","Vancouver West","BC","516 sq.ft.","Residential, Condo",2013,5,1,"1","$1,360",-123.1280228,49.2755803
"1626","$618,888","501","95","Moody Street","Port Moody","BC","816 sq.ft.","Residential, Condo",2012,6,2,"2","$1,741",-122.8506285,49.2770686
"1627","$618,888","211","4783","Dawson Street","Burnaby","BC","858 sq.ft.","Residential, Condo",2007,11,2,"2","$2,430",-122.9960763,49.2645037
"1628","$618,800","1706","1550","Fern Street","North Vancouver","BC","600 sq.ft.","Residential, Condo",2015,3,1,"1","$2,795",-123.0308212,49.3117169
"1629","$618,800","709","3333","Sexsmith Road","Richmond","BC","574 sq.ft.","Residential, Condo",2018,NA,1,"1",NA,-123.1281725,49.1886921
"1630","$618,800","811","8628","Hazelbridge Way","Richmond","BC","595 sq.ft.","Residential, Condo",2017,1,1,"1+1","$800",-123.1293686,49.1888967
"1631","$618,800","505","6659","Southoaks Crescent","Burnaby","BC","900 sq.ft.","Residential, Condo",2003,15,2,"2","$2,191",-122.9660654,49.2181297
"1632","$618,000","1001","3233","Ketcheson Road","Richmond","BC","540 sq.ft.","Residential, Condo",2017,1,1,"1",NA,-123.1267653,49.1895754
"1633","$618,000","708","814","Royal Avenue","New Westminster","BC","778 sq.ft.","Residential, Condo",2007,11,2,"2","$1,653",-122.9155536,49.2029546
"1634","$618,000","3009","660","Nootka Way","Port Moody","BC","776 sq.ft.","Residential, Condo",2009,9,2,"2","$1,980",-122.8327752,49.2789875
"1635","$618,000","807","6333","Katsura Street","Richmond","BC","803 sq.ft.","Residential, Condo",2008,10,2,"2","$1,307",-123.1224858,49.1660896
"1636","$618,000","111","1363","Clyde Avenue","West Vancouver","BC","770 sq.ft.","Residential, Condo",1980,38,2,"1","$1,228",-123.1537005,49.3288362
"1637","$618,000","212","9311","Alexandra Road","Richmond","BC","831 sq.ft.","Residential, Condo",2015,3,2,"2","$1,602",-123.1208132,49.1790378
"1638","$618,000","1003","6595","Bonsor Avenue","Burnaby","BC","910 sq.ft.","Residential, Condo",1985,33,2,"2","$1,816",-122.998465,49.2238583
"1639","$618,000","208","9877","University Crescent","Burnaby","BC","848 sq.ft.","Residential, Condo",2017,1,2,"2",NA,-122.9087907,49.2764486
"1640","$618,000","422","9200","Ferndale Road","Richmond","BC","809 sq.ft.","Residential, Condo",2006,12,2,"2","$1,484",-123.1226651,49.1683306
"1641","$618,000","3306","6333","Silver Avenue","Burnaby","BC","510 sq.ft.","Residential, Condo",2015,3,1,"1","$2,022",-123.0057139,49.2258185
"1642","$618,000","305","8633","Capstan Way","Richmond","BC","615 sq.ft.","Residential, Condo",2016,2,1,"1","$1,066",-123.1289334,49.1880693
"1643","$618,000","2805","1308","Hornby Street","Vancouver West","BC","474 sq.ft.","Residential, Condo",2014,4,1,"1","$1,380",-123.1297228,49.2771532
"1644","$618,000","307","8080","Cambie Road","Richmond","BC","715 sq.ft.","Residential, Condo",2008,10,1,"2","$1,394",-123.1352468,49.184504
"1645","$616,000","3lc","9888","Cameron Street","Burnaby","BC","951 sq.ft.","Residential, Condo",2009,9,2,"2","$2,099",-122.8947922,49.2522368
"1646","$615,000","205","7108","Collier Street","Burnaby","BC","859 sq.ft.","Residential, Condo",2006,12,2,"2","$2,151",-122.9570662,49.2205329
"1647","$615,000","203","1550","Fern Street","North Vancouver","BC","622 sq.ft.","Residential, Condo",2015,3,1,"1","$2,234",-123.0308212,49.3117169
"1648","$615,000","108","6828","Eckersley Road","Richmond","BC","895 sq.ft.","Residential, Condo",2012,6,2,"2","$1,331",-123.1300684,49.1642113
"1649","$615,000","105","288","E 6th Street","North Vancouver","BC","820 sq.ft.","Residential, Condo",1995,23,1,"1","$1,450",-123.0685547,49.3135911
"1650","$615,000","207","2768","Cranberry Drive","Vancouver West","BC","689 sq.ft.","Residential, Condo",2001,17,1,"1","$1,193",-123.1534724,49.2615365
"1651","$614,900","610","1002","Auckland Street","New Westminster","BC","710 sq.ft.","Residential, Condo",2020,NA,1,"1",NA,-122.918268,49.2025964
"1652","$612,000","405","400","Klahanie Drive","Port Moody","BC","861 sq.ft.","Residential, Condo",2007,11,2,"2","$2,043",-122.8354239,49.279744
"1653","$610,000","209","138","W 18th Street","North Vancouver","BC","966 sq.ft.","Residential, Condo",1975,43,2,"2+1","$1,479",-123.1082663,49.2545012
"1654","$610,000","105","5375","Victory Street","Burnaby","BC","1,040 sq.ft.","Residential, Condo",1992,26,2,"2","$1,777",-122.9859034,49.2186053
"1655","$609,999","810","489","Interurban Way","Vancouver West","BC","561 sq.ft.","Residential, Condo",2015,3,1,"1","$1,271",-123.1166211,49.209439
"1656","$609,000","1105","280","Ross Drive","New Westminster","BC","912 sq.ft.","Residential, Condo",2010,8,2,"2","$1,833",-122.9019664,49.2151471
"1657","$609,000","513","138","E Hastings Street","Vancouver East","BC","698 sq.ft.","Residential, Condo",2015,3,2,"1","$1,153",-123.1013029,49.2812457
"1658","$609,000","201","1065","W 72nd Avenue","Vancouver West","BC","795 sq.ft.","Residential, Condo",1982,36,2,"1","$780",-123.1311594,49.2058671
"1659","$609,000","308","1503","W 66th Avenue","Vancouver West","BC","857 sq.ft.","Residential, Condo",1999,19,2,"2","$1,158",-123.1408849,49.2115384
"1660","$609,000","2109","131","Regiment Square","Vancouver West","BC","507 sq.ft.","Residential, Condo",2007,11,1,"1","$1,085",-123.1100002,49.2786404
"1661","$609,000","903","7077","Beresford Street","Burnaby","BC","906 sq.ft.","Residential, Condo",1995,23,2,"2","$1,737",-122.958691,49.2173935
"1662","$608,888","702","9188","Cook Road","Richmond","BC","814 sq.ft.","Residential, Condo",2007,11,2,"2","$1,538",-123.1238309,49.166066
"1663","$608,800","909","6588","Nelson Avenue","Burnaby","BC","506 sq.ft.","Residential, Condo",2015,3,1,"1","$1,845",-122.9937796,49.223837
"1664","$608,000","132","5311","Cedarbridge Way","Richmond","BC","885 sq.ft.","Residential, Condo",2016,2,2,"2","$1,376",-123.1443716,49.1764611
"1665","$608,000","3006","233","Robson Street","Vancouver West","BC","500 sq.ft.","Residential, Condo",2009,9,NA,"1","$1,219",-123.1150401,49.2785529
"1666","$608,000","3009","7088","18th Avenue","Burnaby","BC","714 sq.ft.","Residential, Condo",2007,11,1,"1","$2,081",-122.9566857,49.2133067
"1667","$608,000","205","9388","Tomicki Avenue","Richmond","BC","724 sq.ft.","Residential, Condo",2017,1,2,"1","$1,458",-123.1195016,49.180064
"1668","$608,000","229","6828","Eckersley Road","Richmond","BC","890 sq.ft.","Residential, Condo",2012,6,2,"2","$1,639",-123.1300684,49.1642113
"1669","$608,000","404","5500","Lynas Lane","Richmond","BC","839 sq.ft.","Residential, Condo",1995,23,2,"2","$1,426",-123.16374,49.172954
"1670","$608,000","329","9399","Tomicki Avenue","Richmond","BC","791 sq.ft.","Residential, Condo",2011,7,2,"2","$1,507",-123.1191026,49.1805492
"1671","$608,000","809","1068","W Broadway","Vancouver West","BC","554 sq.ft.","Residential, Condo",2009,9,1,"1","$1,345",-123.1280933,49.2631614
"1672","$607,800","206","2628","Duke Street","Vancouver East","BC","641 sq.ft.","Residential, Condo",2021,NA,1,"1",NA,-123.0513125,49.2396789
"1673","$605,000","1508","6658","Dow Avenue","Burnaby","BC","600 sq.ft.","Residential, Condo",2014,4,1,"1","$2,025",-123.000916,49.223319
"1674","$599,999","406","4181","Norfolk Street","Burnaby","BC","1,105 sq.ft.","Residential, Condo",1999,19,2,"2","$2,206",-123.012562,49.255525
"1675","$599,999","304","1177","Hornby Street","Vancouver West","BC","706 sq.ft.","Residential, Condo",1994,24,1,"1","$1,026",-123.1278804,49.2789498
"1676","$599,999","203","2287","W 3rd Avenue","Vancouver West","BC","610 sq.ft.","Residential, Condo",1986,32,1,"1","$1,378",-123.1571083,49.2693241
"1677","$599,995","105-107","1149","W 11th Avenue","Vancouver West","BC","932 sq.ft.","Residential, Condo",1955,63,3,"2",NA,-123.1301409,49.2618491
"1678","$599,900","412","1002","Auckland Street","New Westminster","BC","710 sq.ft.","Residential, Condo",2020,NA,1,"1",NA,-122.918268,49.2025964
"1679","$599,900","2306","892","Carnarvon Street","New Westminster","BC","800 sq.ft.","Residential, Condo",2009,9,2,"2","$2,025",-122.9138141,49.2011305
"1680","$599,900","207","2288","Laurel Street","Vancouver West","BC","709 sq.ft.","Residential, Condo",1989,29,1,"1","$1,532",-123.1240099,49.2654632
"1681","$599,900","2201","3755","Bartlett Court","Burnaby","BC","928 sq.ft.","Residential, Condo",1976,42,2,"2+1","$1,453",-122.8991346,49.2504464
"1682","$599,900","231","1633","Mackay Avenue","North Vancouver","BC","715 sq.ft.","Residential, Condo",2008,10,1,"1","$1,523",-123.1012971,49.3242272
"1683","$599,900","1903","3737","Bartlett Court","Burnaby","BC","1,202 sq.ft.","Residential, Condo",1975,43,2,"2+1","$1,682",-122.9001222,49.2504851
"1684","$599,900","3603","6461","Telford Avenue","Burnaby","BC","506 sq.ft.","Residential, Condo",2014,4,1,"1","$2,064",-123.0040735,49.2251902
